Week,Retailer,Sales Green NZ BL,Sales Green NZ ZR
03/09/2018,CS Distribution,0,0
03/09/2018,Eland,591.4,591.4
03/09/2018,Emart,10346.80534,10346.80534
03/09/2018,Emart traders,2778.353857,2778.353857
03/09/2018,Homeplus Express,931.6857143,931.6857143
03/09/2018,Mega Mart,123.4285714,123.4285714
03/09/2018,Costco Korea,6199.6136,6199.6136
03/09/2018,VIC Market,135,135
03/09/2018,Hyundae Department,110.0571429,110.0571429
03/09/2018,Market 999,46.8,46.8
03/09/2018,Homeplus 365,0,0
03/09/2018,Emart24,0,0
03/09/2018,Mini Stop,0.619666667,0.619666667
03/09/2018,No Brand,278.2866667,278.2866667
03/09/2018,CU,0,0
03/09/2018,Shinsegae Department,0,0
03/09/2018,Sampling ,531.5074286,531.5074286
03/09/2018,Loss,2860.484,2860.484
03/09/2018,Wholesale,86315.93663,86315.93663
03/09/2018,E-commerce,1063,1063
03/09/2018,Retail,32803.59342,32803.59342
10/09/2018,Lotte Mart,3598.685714,3598.685714
10/09/2018,Lotte super,1838.4,1838.4
10/09/2018,Homeplus,7757.8,7757.8
10/09/2018,AK Plaza,42,42
10/09/2018,GS Retail,873,873
10/09/2018,Lotte Department,0,0
10/09/2018,GS25,64,64
10/09/2018,Emart everyday,2167.404286,2167.404286
10/09/2018,CS Distribution,0,0
10/09/2018,Eland,367.2571429,367.2571429
10/09/2018,Emart,10938.35015,10938.35015
10/09/2018,Emart traders,3289.963,3289.963
10/09/2018,Homeplus Express,1660.4,1660.4
10/09/2018,Mega Mart,145.8285714,145.8285714
10/09/2018,Costco Korea,6214.656,6214.656
10/09/2018,VIC Market,853,853
10/09/2018,Hyundae Department,130.4285714,130.4285714
10/09/2018,Market 999,57.05714286,57.05714286
10/09/2018,Homeplus 365,0,0
10/09/2018,Emart24,9.295,9.295
10/09/2018,Mini Stop,0,0
10/09/2018,No Brand,288.4266667,288.4266667
10/09/2018,CU,0,0
10/09/2018,Shinsegae Department,0,0
10/09/2018,Sampling ,537.2217143,537.2217143
10/09/2018,Loss,15718.283,15718.283
10/09/2018,Wholesale,123448.6223,123448.6223
10/09/2018,E-commerce,2579.142857,2579.142857
10/09/2018,Retail,40295.95224,40295.95224
17/09/2018,Lotte Mart,7099.742857,7099.742857
17/09/2018,Lotte super,1354.771429,1354.771429
17/09/2018,Homeplus,9413.085714,9413.085714
17/09/2018,AK Plaza,43,43
17/09/2018,GS Retail,718,718
17/09/2018,Lotte Department,0,0
17/09/2018,GS25,61,61
17/09/2018,Emart everyday,630.8571429,630.8571429
17/09/2018,CS Distribution,0,0
17/09/2018,Eland,322.2285714,322.2285714
17/09/2018,Emart,11686.17266,11686.17266
17/09/2018,Emart traders,2917.085714,2917.085714
17/09/2018,Homeplus Express,1641.6,1641.6
17/09/2018,Mega Mart,164.8571429,164.8571429
17/09/2018,Costco Korea,10274.3027,10274.3027
17/09/2018,VIC Market,993,993
17/09/2018,Hyundae Department,131.4857143,131.4857143
17/09/2018,Market 999,45.14285714,45.14285714
17/09/2018,Homeplus 365,0,0
17/09/2018,Emart24,82.655,82.655
17/09/2018,Mini Stop,9.295,9.295
17/09/2018,No Brand,297.44,297.44
17/09/2018,CU,0,0
17/09/2018,Shinsegae Department,0,0
17/09/2018,Sampling ,497.19,497.19
17/09/2018,Loss,0,0
17/09/2018,Wholesale,60523.18067,60523.18067
17/09/2018,E-commerce,3631.142857,3631.142857
17/09/2018,Retail,47885.7225,47885.7225
24/09/2018,Lotte Mart,216,216
24/09/2018,Lotte super,1117.571429,1117.571429
24/09/2018,Homeplus,4248.571429,4248.571429
24/09/2018,AK Plaza,63,63
24/09/2018,GS Retail,687,687
24/09/2018,Lotte Department,96,96
24/09/2018,GS25,50,50
24/09/2018,Emart everyday,1178.457143,1178.457143
24/09/2018,CS Distribution,0,0
24/09/2018,Eland,356.4,356.4
24/09/2018,Emart,8222.485222,8222.485222
24/09/2018,Emart traders,1596.885714,1596.885714
24/09/2018,Homeplus Express,2277.114286,2277.114286
24/09/2018,Mega Mart,125.8857143,125.8857143
24/09/2018,Costco Korea,8.86365,8.86365
24/09/2018,VIC Market,571,571
24/09/2018,Hyundae Department,151.8285714,151.8285714
24/09/2018,Market 999,73.22857143,73.22857143
24/09/2018,Homeplus 365,0,0
24/09/2018,Emart24,0,0
24/09/2018,Mini Stop,0,0
24/09/2018,No Brand,269.3223188,269.3223188
24/09/2018,CU,0,0
24/09/2018,Shinsegae Department,0,0
24/09/2018,Sampling ,368.5711429,368.5711429
24/09/2018,Loss,0,0
24/09/2018,Wholesale,63209.90838,63209.90838
24/09/2018,E-commerce,1379.428571,1379.428571
24/09/2018,Retail,21309.61405,21309.61405
01/10/2018,Lotte Mart,3458,3458
01/10/2018,Lotte super,918.5714286,918.5714286
01/10/2018,Homeplus,5576.885714,5576.885714
01/10/2018,AK Plaza,31,31
01/10/2018,GS Retail,907,907
01/10/2018,Lotte Department,93,93
01/10/2018,GS25,55,55
01/10/2018,Emart everyday,352.3428571,352.3428571
01/10/2018,CS Distribution,0,0
01/10/2018,Eland,268.2285714,268.2285714
01/10/2018,Emart,6897.938429,6897.938429
01/10/2018,Emart traders,1444.085714,1444.085714
01/10/2018,Homeplus Express,1291.571429,1291.571429
01/10/2018,Mega Mart,116.0285714,116.0285714
01/10/2018,Costco Korea,5977.05465,5977.05465
01/10/2018,VIC Market,54,54
01/10/2018,Hyundae Department,89,89
01/10/2018,Market 999,57.37142857,57.37142857
01/10/2018,Homeplus 365,0,0
01/10/2018,Emart24,0,0
01/10/2018,Mini Stop,0,0
01/10/2018,No Brand,326.0230435,326.0230435
01/10/2018,CU,0,0
01/10/2018,Shinsegae Department,0,0
01/10/2018,Sampling ,486.1587143,486.1587143
01/10/2018,Loss,0,0
01/10/2018,Wholesale,59421.12886,59421.12886
01/10/2018,E-commerce,456,456
01/10/2018,Retail,27913.10184,27913.10184
08/10/2018,Lotte Mart,3582.714286,3582.714286
08/10/2018,Lotte super,857.4857143,857.4857143
08/10/2018,Homeplus,6548.314286,6548.314286
08/10/2018,AK Plaza,47,47
08/10/2018,GS Retail,746,746
08/10/2018,Lotte Department,74,74
08/10/2018,GS25,48,48
08/10/2018,Emart everyday,305.0285714,305.0285714
08/10/2018,CS Distribution,0,0
08/10/2018,Eland,4280.828571,4280.828571
08/10/2018,Emart,5945.570123,5945.570123
08/10/2018,Emart traders,1290.971429,1290.971429
08/10/2018,Homeplus Express,766.7428571,766.7428571
08/10/2018,Mega Mart,91.34285714,91.34285714
08/10/2018,Costco Korea,11036.51565,11036.51565
08/10/2018,VIC Market,133,133
08/10/2018,Hyundae Department,144.5142857,144.5142857
08/10/2018,Market 999,53.02857143,53.02857143
08/10/2018,Homeplus 365,0,0
08/10/2018,Emart24,0,0
08/10/2018,Mini Stop,0,0
08/10/2018,No Brand,273.2414493,273.2414493
08/10/2018,CU,0,0
08/10/2018,Shinsegae Department,0,0
08/10/2018,Sampling ,617.3487143,617.3487143
08/10/2018,Loss,-1232.983325,-1232.983325
08/10/2018,Wholesale,78503.00586,78503.00586
08/10/2018,E-commerce,668.1428571,668.1428571
08/10/2018,Retail,36224.29865,36224.29865
15/10/2018,Lotte Mart,4290.285714,4290.285714
15/10/2018,Lotte super,939.3714286,939.3714286
15/10/2018,Homeplus,6284.228571,6284.228571
15/10/2018,AK Plaza,73,73
15/10/2018,GS Retail,691,691
15/10/2018,Lotte Department,59,59
15/10/2018,GS25,54,54
15/10/2018,Emart everyday,871.8,871.8
15/10/2018,CS Distribution,0,0
15/10/2018,Eland,757,757
15/10/2018,Emart,6678.213776,6678.213776
15/10/2018,Emart traders,1206.485714,1206.485714
15/10/2018,Homeplus Express,636.5142857,636.5142857
15/10/2018,Mega Mart,160.4571429,160.4571429
15/10/2018,Costco Korea,5138.70435,5138.70435
15/10/2018,VIC Market,165,165
15/10/2018,Hyundae Department,92.94285714,92.94285714
15/10/2018,Market 999,54.37142857,54.37142857
15/10/2018,Homeplus 365,0,0
15/10/2018,Emart24,0,0
15/10/2018,Mini Stop,0,0
15/10/2018,No Brand,227.3417391,227.3417391
15/10/2018,CU,0,0
15/10/2018,Shinsegae Department,0,0
15/10/2018,Sampling ,663.4757143,663.4757143
15/10/2018,Loss,-6311.776571,-6311.776571
15/10/2018,Wholesale,64364.17143,64364.17143
15/10/2018,E-commerce,1048.285714,1048.285714
15/10/2018,Retail,28379.71701,28379.71701
22/10/2018,Lotte Mart,2312.142857,2312.142857
22/10/2018,Lotte super,870.2571429,870.2571429
22/10/2018,Homeplus,3704.371429,3704.371429
22/10/2018,AK Plaza,35,35
22/10/2018,GS Retail,213,213
22/10/2018,Lotte Department,45,45
22/10/2018,GS25,36,36
22/10/2018,Emart everyday,248.1142857,248.1142857
22/10/2018,CS Distribution,0,0
22/10/2018,Eland,526.6285714,526.6285714
22/10/2018,Emart,5107.794018,5107.794018
22/10/2018,Emart traders,2260.352109,2260.352109
22/10/2018,Homeplus Express,451.7714286,451.7714286
22/10/2018,Mega Mart,76.51428571,76.51428571
22/10/2018,Costco Korea,2954.55,2954.55
22/10/2018,VIC Market,3,3
22/10/2018,Hyundae Department,110.4571429,110.4571429
22/10/2018,Market 999,38.34285714,38.34285714
22/10/2018,Homeplus 365,0,0
22/10/2018,Emart24,0,0
22/10/2018,Mini Stop,0,0
22/10/2018,No Brand,267.3873913,267.3873913
22/10/2018,CU,0,0
22/10/2018,Shinsegae Department,0,0
22/10/2018,Sampling ,329.19,329.19
22/10/2018,Loss,-933.817,-933.817
22/10/2018,Wholesale,53178.21486,53178.21486
22/10/2018,E-commerce,514.5714286,514.5714286
22/10/2018,Retail,19260.68352,19260.68352
29/10/2018,Lotte Mart,4461.428571,4461.428571
29/10/2018,Lotte super,760.4285714,760.4285714
29/10/2018,Homeplus,5615.571429,5615.571429
29/10/2018,AK Plaza,20,20
29/10/2018,GS Retail,297,297
29/10/2018,Lotte Department,57,57
29/10/2018,GS25,35,35
29/10/2018,Emart everyday,272.5428571,272.5428571
29/10/2018,CS Distribution,0,0
29/10/2018,Eland,190.8571429,190.8571429
29/10/2018,Emart,6268.472117,6268.472117
29/10/2018,Emart traders,3952.003654,3952.003654
29/10/2018,Homeplus Express,1460.342857,1460.342857
29/10/2018,Mega Mart,98.74285714,98.74285714
29/10/2018,Costco Korea,4774.83045,4774.83045
29/10/2018,VIC Market,167,167
29/10/2018,Hyundae Department,170.4,170.4
29/10/2018,Market 999,45.91428571,45.91428571
29/10/2018,Homeplus 365,0,0
29/10/2018,Emart24,0,0
29/10/2018,Mini Stop,0,0
29/10/2018,No Brand,227.9785507,227.9785507
29/10/2018,CU,0,0
29/10/2018,Shinsegae Department,0,0
29/10/2018,Sampling ,300.19,300.19
29/10/2018,Loss,0,0
29/10/2018,Wholesale,45859.91429,45859.91429
29/10/2018,E-commerce,184.8285714,184.8285714
29/10/2018,Retail,28875.51334,28875.51334
05/11/2018,Lotte Mart,3377,3377
05/11/2018,Lotte super,559.6571429,559.6571429
05/11/2018,Homeplus,4136.8,4136.8
05/11/2018,AK Plaza,64,64
05/11/2018,GS Retail,261,261
05/11/2018,Lotte Department,45,45
05/11/2018,GS25,38,38
05/11/2018,Emart everyday,1548.085714,1548.085714
05/11/2018,CS Distribution,0,0
05/11/2018,Eland,233.6285714,233.6285714
05/11/2018,Emart,17661.15255,17661.15255
05/11/2018,Emart traders,1054.07781,1054.07781
05/11/2018,Homeplus Express,579.4857143,579.4857143
05/11/2018,Mega Mart,56.77142857,56.77142857
05/11/2018,Costco Korea,3055.7622,3055.7622
05/11/2018,VIC Market,49,49
05/11/2018,Hyundae Department,109.0571429,109.0571429
05/11/2018,Market 999,28.08571429,28.08571429
05/11/2018,Homeplus 365,0,0
05/11/2018,Emart24,0,0
05/11/2018,Mini Stop,0,0
05/11/2018,No Brand,319.853913,319.853913
05/11/2018,CU,0,0
05/11/2018,Shinsegae Department,0,0
05/11/2018,Sampling ,718.1255714,718.1255714
05/11/2018,Loss,0,0
05/11/2018,Wholesale,45601.48571,45601.48571
05/11/2018,E-commerce,501.2857143,501.2857143
05/11/2018,Retail,33176.4179,33176.4179
12/11/2018,Lotte Mart,2769.142857,2769.142857
12/11/2018,Lotte super,653.5142857,653.5142857
12/11/2018,Homeplus,4337.314286,4337.314286
12/11/2018,AK Plaza,41,41
12/11/2018,GS Retail,294,294
12/11/2018,Lotte Department,74,74
12/11/2018,GS25,29,29
12/11/2018,Emart everyday,699.8571429,699.8571429
12/11/2018,CS Distribution,0,0
12/11/2018,Eland,310.4285714,310.4285714
12/11/2018,Emart,9283.903181,9283.903181
12/11/2018,Emart traders,2969.642857,2969.642857
12/11/2018,Homeplus Express,595.8571429,595.8571429
12/11/2018,Mega Mart,103.6857143,103.6857143
12/11/2018,Costco Korea,4320.68625,4320.68625
12/11/2018,VIC Market,181,181
12/11/2018,Hyundae Department,130.2285714,130.2285714
12/11/2018,Market 999,37.42857143,37.42857143
12/11/2018,Homeplus 365,0,0
12/11/2018,Emart24,0,0
12/11/2018,Mini Stop,0,0
12/11/2018,No Brand,379.8747826,379.8747826
12/11/2018,CU,0,0
12/11/2018,Shinsegae Department,0,0
12/11/2018,Sampling ,937.79,937.79
12/11/2018,Loss,0,0
12/11/2018,Wholesale,49585.57143,49585.57143
12/11/2018,E-commerce,344.1428571,344.1428571
12/11/2018,Retail,27210.56421,27210.56421
19/11/2018,Lotte Mart,5010.142857,5010.142857
19/11/2018,Lotte super,466,466
19/11/2018,Homeplus,3304.485714,3304.485714
19/11/2018,AK Plaza,41,41
19/11/2018,GS Retail,227,227
19/11/2018,Lotte Department,57,57
19/11/2018,GS25,31,31
19/11/2018,Emart everyday,455.7428571,455.7428571
19/11/2018,CS Distribution,0,0
19/11/2018,Eland,5525.028571,5525.028571
19/11/2018,Emart,4924.344232,4924.344232
19/11/2018,Emart traders,2779.399873,2779.399873
19/11/2018,Homeplus Express,410.9428571,410.9428571
19/11/2018,Mega Mart,59.25714286,59.25714286
19/11/2018,Costco Korea,6204.555,6204.555
19/11/2018,VIC Market,143,143
19/11/2018,Hyundae Department,254.7142857,254.7142857
19/11/2018,Market 999,37.14285714,37.14285714
19/11/2018,Homeplus 365,0,0
19/11/2018,Emart24,0,0
19/11/2018,Mini Stop,0,0
19/11/2018,No Brand,252.3763913,252.3763913
19/11/2018,CU,0,0
19/11/2018,Shinsegae Department,0,0
19/11/2018,Sampling ,918.0757143,918.0757143
19/11/2018,Loss,0,0
19/11/2018,Wholesale,47321.34286,47321.34286
19/11/2018,E-commerce,241.7142857,241.7142857
19/11/2018,Retail,30183.13264,30183.13264
26/11/2018,Lotte Mart,4571.285714,4571.285714
26/11/2018,Lotte super,646.8857143,646.8857143
26/11/2018,Homeplus,4011.942857,4011.942857
26/11/2018,AK Plaza,56,56
26/11/2018,GS Retail,274,274
26/11/2018,Lotte Department,74,74
26/11/2018,GS25,36,36
26/11/2018,Emart everyday,62.45714286,62.45714286
26/11/2018,CS Distribution,0,0
26/11/2018,Eland,204.5714286,204.5714286
26/11/2018,Emart,8917.231261,8917.231261
26/11/2018,Emart traders,2533.228775,2533.228775
26/11/2018,Homeplus Express,451.2857143,451.2857143
26/11/2018,Mega Mart,66.62857143,66.62857143
26/11/2018,Costco Korea,8776.29979,8776.29979
26/11/2018,VIC Market,237,237
26/11/2018,Hyundae Department,252.4,252.4
26/11/2018,Market 999,0,0
26/11/2018,Homeplus 365,0,0
26/11/2018,Emart24,0,0
26/11/2018,Mini Stop,0,0
26/11/2018,No Brand,277.5778261,277.5778261
26/11/2018,CU,0,0
26/11/2018,Shinsegae Department,0,0
26/11/2018,Sampling ,6,6
26/11/2018,Loss,0,0
26/11/2018,Wholesale,52221.4,52221.4
26/11/2018,E-commerce,86,86
26/11/2018,Retail,31448.7948,31448.7948
03/12/2018,Lotte Mart,61,61
03/12/2018,Lotte super,652.2285714,652.2285714
03/12/2018,Homeplus,3645.571429,3645.571429
03/12/2018,AK Plaza,35,35
03/12/2018,GS Retail,235,235
03/12/2018,Lotte Department,0,0
03/12/2018,GS25,44,44
03/12/2018,Emart everyday,228.1142857,228.1142857
03/12/2018,CS Distribution,0,0
03/12/2018,Eland,3943.257143,3943.257143
03/12/2018,Emart,5310.034416,5310.034416
03/12/2018,Emart traders,2589.552026,2589.552026
03/12/2018,Homeplus Express,431.9428571,431.9428571
03/12/2018,Mega Mart,69.11428571,69.11428571
03/12/2018,Costco Korea,10869.5157,10869.5157
03/12/2018,VIC Market,131,131
03/12/2018,Hyundae Department,146.2,146.2
03/12/2018,Market 999,41.88571429,41.88571429
03/12/2018,Homeplus 365,0,0
03/12/2018,Emart24,0,0
03/12/2018,Mini Stop,0,0
03/12/2018,No Brand,366.6135583,366.6135583
03/12/2018,CU,0,0
03/12/2018,Shinsegae Department,0,0
03/12/2018,Sampling ,0,0
03/12/2018,Loss,0,0
03/12/2018,Wholesale,41169.02857,41169.02857
03/12/2018,E-commerce,217,217
03/12/2018,Retail,28800.02999,28800.02999
10/12/2018,Lotte Mart,210,210
10/12/2018,Lotte super,789.6857143,789.6857143
10/12/2018,Homeplus,4860.742857,4860.742857
10/12/2018,AK Plaza,43,43
10/12/2018,GS Retail,310,310
10/12/2018,Lotte Department,0,0
10/12/2018,GS25,41,41
10/12/2018,Emart everyday,828.7142857,828.7142857
10/12/2018,CS Distribution,0,0
10/12/2018,Eland,681.9714286,681.9714286
10/12/2018,Emart,5916.170714,5916.170714
10/12/2018,Emart traders,3749.324236,3749.324236
10/12/2018,Homeplus Express,550.4285714,550.4285714
10/12/2018,Mega Mart,44.42857143,44.42857143
10/12/2018,Costco Korea,6143.30839,6143.30839
10/12/2018,VIC Market,605,605
10/12/2018,Hyundae Department,197.2,197.2
10/12/2018,Market 999,40.57142857,40.57142857
10/12/2018,Homeplus 365,0,0
10/12/2018,Emart24,0,0
10/12/2018,Mini Stop,0,0
10/12/2018,No Brand,323.08,323.08
10/12/2018,CU,0,0
10/12/2018,Shinsegae Department,0,0
10/12/2018,Sampling ,0,0
10/12/2018,Loss,0,0
10/12/2018,Wholesale,37873.45714,37873.45714
10/12/2018,E-commerce,498.8571429,498.8571429
10/12/2018,Retail,25334.6262,25334.6262
17/12/2018,Lotte Mart,2453.142857,2453.142857
17/12/2018,Lotte super,845.2857143,845.2857143
17/12/2018,Homeplus,3985.2,3985.2
17/12/2018,AK Plaza,69,69
17/12/2018,GS Retail,345,345
17/12/2018,Lotte Department,0,0
17/12/2018,GS25,52,52
17/12/2018,Emart everyday,468.6285714,468.6285714
17/12/2018,CS Distribution,0,0
17/12/2018,Eland,403.2,403.2
17/12/2018,Emart,6271.532833,6271.532833
17/12/2018,Emart traders,3391.228,3391.228
17/12/2018,Homeplus Express,504.5142857,504.5142857
17/12/2018,Mega Mart,54.31428571,54.31428571
17/12/2018,Costco Korea,0,0
17/12/2018,VIC Market,211,211
17/12/2018,Hyundae Department,156.4,156.4
17/12/2018,Market 999,32.97142857,32.97142857
17/12/2018,Homeplus 365,0,0
17/12/2018,Emart24,0,0
17/12/2018,Mini Stop,0,0
17/12/2018,No Brand,0,0
17/12/2018,CU,0,0
17/12/2018,Shinsegae Department,0,0
17/12/2018,Sampling ,0,0
17/12/2018,Loss,34373.87636,34373.87636
17/12/2018,Wholesale,38548.37143,38548.37143
17/12/2018,E-commerce,275.7142857,275.7142857
17/12/2018,Retail,19243.41798,19243.41798
24/12/2018,Lotte Mart,1215.142857,1215.142857
24/12/2018,Lotte super,1306.771429,1306.771429
24/12/2018,Homeplus,3671.742857,3671.742857
24/12/2018,AK Plaza,65,65
24/12/2018,GS Retail,183,183
24/12/2018,Lotte Department,0,0
24/12/2018,GS25,59,59
24/12/2018,Emart everyday,869.4285714,869.4285714
24/12/2018,CS Distribution,0,0
24/12/2018,Eland,554.3428571,554.3428571
24/12/2018,Emart,10618.0082,10618.0082
24/12/2018,Emart traders,7475.434488,7475.434488
24/12/2018,Homeplus Express,906.4571429,906.4571429
24/12/2018,Mega Mart,123.4285714,123.4285714
24/12/2018,Costco Korea,0,0
24/12/2018,VIC Market,155,155
24/12/2018,Hyundae Department,362.3428571,362.3428571
24/12/2018,Market 999,62.85714286,62.85714286
24/12/2018,Homeplus 365,0,0
24/12/2018,Emart24,0,0
24/12/2018,Mini Stop,0,0
24/12/2018,No Brand,0,0
24/12/2018,CU,0,0
24/12/2018,Shinsegae Department,0,0
24/12/2018,Sampling ,0,0
24/12/2018,Loss,21694.42446,21694.42446
24/12/2018,Wholesale,30078.54286,30078.54286
24/12/2018,E-commerce,490.1428571,490.1428571
24/12/2018,Retail,27627.95697,27627.95697
31/12/2018,Lotte Mart,A,0
31/12/2018,Lotte super,A,0
31/12/2018,Homeplus,A,0
31/12/2018,AK Plaza,A,0
31/12/2018,GS Retail,A,0
31/12/2018,Lotte Department,A,0
31/12/2018,GS25,A,0
31/12/2018,Emart everyday,A,0
31/12/2018,CS Distribution,A,0
31/12/2018,Eland,A,0
31/12/2018,Emart,A,0
31/12/2018,Emart traders,A,0
31/12/2018,Homeplus Express,A,0
31/12/2018,Mega Mart,A,0
31/12/2018,Costco Korea,A,0
31/12/2018,VIC Market,A,0
31/12/2018,Hyundae Department,A,0
31/12/2018,Market 999,A,0
31/12/2018,Homeplus 365,A,0
31/12/2018,Emart24,A,0
31/12/2018,Mini Stop,A,0
31/12/2018,No Brand,A,0
31/12/2018,CU,A,0
31/12/2018,Shinsegae Department,A,0
31/12/2018,Sampling ,A,0
31/12/2018,Loss,A,0
31/12/2018,Wholesale,A,0
31/12/2018,E-commerce,A,0
31/12/2018,Retail,A,0
07/01/2019,Lotte Mart,A,0
07/01/2019,Lotte super,A,0
07/01/2019,Homeplus,A,0
07/01/2019,AK Plaza,A,0
07/01/2019,GS Retail,A,0
07/01/2019,Lotte Department,A,0
07/01/2019,GS25,A,0
07/01/2019,Emart everyday,A,0
07/01/2019,CS Distribution,A,0
07/01/2019,Eland,A,0
07/01/2019,Emart,A,0
07/01/2019,Emart traders,A,0
07/01/2019,Homeplus Express,A,0
07/01/2019,Mega Mart,A,0
07/01/2019,Costco Korea,A,0
07/01/2019,VIC Market,A,0
07/01/2019,Hyundae Department,A,0
07/01/2019,Market 999,A,0
07/01/2019,Homeplus 365,A,0
07/01/2019,Emart24,A,0
07/01/2019,Mini Stop,A,0
07/01/2019,No Brand,A,0
07/01/2019,CU,A,0
07/01/2019,Shinsegae Department,A,0
07/01/2019,Sampling ,A,0
07/01/2019,Loss,A,0
07/01/2019,Wholesale,A,0
07/01/2019,E-commerce,A,0
07/01/2019,Retail,A,0
14/01/2019,Lotte Mart,A,0
14/01/2019,Lotte super,A,0
14/01/2019,Homeplus,A,0
14/01/2019,AK Plaza,A,0
14/01/2019,GS Retail,A,0
14/01/2019,Lotte Department,A,0
14/01/2019,GS25,A,0
14/01/2019,Emart everyday,A,0
14/01/2019,CS Distribution,A,0
14/01/2019,Eland,A,0
14/01/2019,Emart,A,0
14/01/2019,Emart traders,A,0
14/01/2019,Homeplus Express,A,0
14/01/2019,Mega Mart,A,0
14/01/2019,Costco Korea,A,0
14/01/2019,VIC Market,A,0
14/01/2019,Hyundae Department,A,0
14/01/2019,Market 999,A,0
14/01/2019,Homeplus 365,A,0
14/01/2019,Emart24,A,0
14/01/2019,Mini Stop,A,0
14/01/2019,No Brand,A,0
14/01/2019,CU,A,0
14/01/2019,Shinsegae Department,A,0
14/01/2019,Sampling ,A,0
14/01/2019,Loss,A,0
14/01/2019,Wholesale,A,0
14/01/2019,E-commerce,A,0
14/01/2019,Retail,A,0
21/01/2019,Lotte Mart,A,0
21/01/2019,Lotte super,A,0
21/01/2019,Homeplus,A,0
21/01/2019,AK Plaza,A,0
21/01/2019,GS Retail,A,0
21/01/2019,Lotte Department,A,0
21/01/2019,GS25,A,0
21/01/2019,Emart everyday,A,0
21/01/2019,CS Distribution,A,0
21/01/2019,Eland,A,0
21/01/2019,Emart,A,0
21/01/2019,Emart traders,A,0
21/01/2019,Homeplus Express,A,0
21/01/2019,Mega Mart,A,0
21/01/2019,Costco Korea,A,0
21/01/2019,VIC Market,A,0
21/01/2019,Hyundae Department,A,0
21/01/2019,Market 999,A,0
21/01/2019,Homeplus 365,A,0
21/01/2019,Emart24,A,0
21/01/2019,Mini Stop,A,0
21/01/2019,No Brand,A,0
21/01/2019,CU,A,0
21/01/2019,Shinsegae Department,A,0
21/01/2019,Sampling ,A,0
21/01/2019,Loss,A,0
21/01/2019,Wholesale,A,0
21/01/2019,E-commerce,A,0
21/01/2019,Retail,A,0
28/01/2019,Lotte Mart,A,0
28/01/2019,Lotte super,A,0
28/01/2019,Homeplus,A,0
28/01/2019,AK Plaza,A,0
28/01/2019,GS Retail,A,0
28/01/2019,Lotte Department,A,0
28/01/2019,GS25,A,0
28/01/2019,Emart everyday,A,0
28/01/2019,CS Distribution,A,0
28/01/2019,Eland,A,0
28/01/2019,Emart,A,0
28/01/2019,Emart traders,A,0
28/01/2019,Homeplus Express,A,0
28/01/2019,Mega Mart,A,0
28/01/2019,Costco Korea,A,0
28/01/2019,VIC Market,A,0
28/01/2019,Hyundae Department,A,0
28/01/2019,Market 999,A,0
28/01/2019,Homeplus 365,A,0
28/01/2019,Emart24,A,0
28/01/2019,Mini Stop,A,0
28/01/2019,No Brand,A,0
28/01/2019,CU,A,0
28/01/2019,Shinsegae Department,A,0
28/01/2019,Sampling ,A,0
